P3,keybinding preference page export write bad csv file
P3,f1 command doesnt activate help ox x f1 command doesnt activate help os x help keybinding f1 command doesnt activate help os x
P5,make popup window esc key optional keybinding make popup window esc key optional keybinding assist make popup window esc key optional
P5,eclipse keymap keybinding eclipse keymap keybinding preference page eclipse keymap
P5,key mapping work intermittently keybinding key mapping work intermittently keybinding interaction key mapping work intermittently
P5,cancel cell editor cause keybind window appear gtk keybinding cancel cell editor cause keybind window appear gtk keybinding outoforder cancel cell editor cause keybind window appear gtk
P5,assign keybinding individual new wizard keybindingswizard assign keybinding individual new wizard keybinding wizard parameter assign keybinding individual new wizard
P2,rc1 aioobe try change key binding keybinding rc1 aioobe try change key binding keybinding preference page aioobe try change key binding
P5,switch open editor altnumber keybinding editormgmt switch open editor altnumber command request switch open editor altnumber
P5,keybinding miss keybinding keybinding miss keybinding interaction keybinding miss
P3,orgeclipseuus pluginxml faulty keybinding keybinding orgeclipseuus pluginxml faulty keybinding keybinding preference contain invalid binding keybinding error preference contain invalid binding
P5,menu handle population menue wrong keybinding change binding open search selection keybinding change binding open search selection
P3,key pref page every view list twice view category keybinding key pref page every view list twice view category keybinding preference page every view list twice view category
P5,hidden shortkey editor view keybinding hide shortkey editor view keybinding interaction hide shortkey editor view
P4,keybinding key binding stop work keybinding interaction key binding stop work
P5,poor resize experimental key preference page keybinding poor resize experimental key preference page keybinding preference page poor resize
P5,esc handle emac binding keybinding esc handle emac binding keybinding misc esc handle emac binding
P3,key preference page reordering lose selection keybinding key preference page reordering lose selection keybinding preference page reordering lose selection
P3,key preference page intuitive keybinding key preference page intuitive keybinding preference page intuitive
P5,allow assign key also preference page keybinding allow assign key also preference page keybinding preference page allow assign key also preference page
P3,replacement commandeventhavekeysequencebindingschange keybinding replacement commandeventhavekeysequencebindingschange keybinding misc replacement commandeventhavekeysequencebindingschange
P5,keybinding key binding preference page tab order accessibility keybinding preference page tab order accessibility
P3,add keybind remove keybind specific context keybinding add keybind remove keybind specific context keybinding preference page add keybinding remove keybind specific context
P5,activate rename file action keybinding activate rename file action keybinding preference page activate rename file action
P5,hot key stop work time keybinding hot key stop work time keybinding interaction hot key stop work time
P5,two file next editor action go file editormgmt two file next editor action go file command request next editor tab
P5,use middle button close editor tab command request use middle button close editor tab
P4,experimental key page remember show command check keybinding experimental key page remember show command check keybinding preference page experimental page remember show command check
P5,keybinding get corrupt keybinding keybinding get corrupt keybinding interaction keybinding get corrupt
P4,performance test fail resizetestpresentation orgeclipseuiinternalpresentationsr21presentationfactory view setsize presentationside performance test fail resizetestpresentation orgeclipseuiinternalpresentationsr21presentationfactory view setsize
P4,performance test fail resizetestpresentation orgeclipseuipresentationsworkbenchpresentationfactory standalone title setsize presentationside performance test fail resizetestpresentation orgeclipseuipresentationsworkbenchpresentationfactory standalone title setsize
P4,performance test fail resizetestpresentation orgeclipseuipresentationsworkbenchpresentationfactory standalone without title setsize presentationside performance test fail resizetestpresentation orgeclipseuipresentationsworkbenchpresentationfactory standalone without title setsize
P4,performance test fail resizetestpresentation orgeclipseuipresentationsworkbenchpresentationfactory view setsize presentationside performance test fail resizetestpresentation orgeclipseuipresentationsworkbenchpresentationfactory view setsize
P4,performance test fail presentationactivepartpropertytest performance test fail presentationactivepartpropertytest presentationside performance test fail presentationactivepartpropertytest
P4,performance test fail presentationactivepartpropertytestpresentation orgeclipseuipresentationsworkbenchpresentationfactory standalone without title active part property run fast presentationside performance test fail presentationactivepartpropertytestpresentation orgeclipseuipresentationsworkbenchpresentationfactory standalone without title active part property run fast
P4,performance test fail orgeclipseuitestspresentationspresentationcreatetestpresentation orgeclipseuiinternalpresentationsr21presentationfactory editor creation presentationside performance test fail orgeclipseuitestspresentationspresentationcreatetestpresentation orgeclipseuiinternalpresentationsr21presentationfactory editor creation
P4,performance test fail presentationcreatetestpresentation orgeclipseuiinternalpresentationsr21presentationfactory editor large folder creation performance test fail presentationcreatetestpresentation orgeclipseuiinternalpresentationsr21presentationfactory editor large folder creation presentationside performance test fail presentationcreatetestpresentation orgeclipseuiinternalpresentationsr21presentationfactory editor large folder creation
P4,performance test fail presentationinactivepartpropertytestpresentation orgeclipseuiinternalpresentationsr21presentationfactory view inactive part property presentationside performance test fail presentationinactivepartpropertytestpresentation orgeclipseuiinternalpresentationsr21presentationfactory view inactive part property
P4,performance test fail presentationinactivepartpropertytestpresentation orgeclipseuipresentationsworkbenchpresentationfactory view inactive part property presentationside performance test fail presentationinactivepartpropertytestpresentation orgeclipseuipresentationsworkbenchpresentationfactory view inactive part property
P5,32m3 findreplace window cant close commandw workbanch 32m3 findreplace window cant close commandw command request close dialog commandw
P3,cant delete key binding unsetting commandid keybinding cant delete key binding unsetting commandid keybinding registry cant delete key binding unsetting commandid
P4,many identical entry uncategorized command legacy many identical entry uncategorized command misc many identical entry uncategorized
P3,key binding get reset default binding keybinding key binding get reset default binding
P5,altf4 ctrlf4 work expect keybinding altf4 ctrlf4 work expect keybinding interaction provide ability link altf4 exit
P5,tooltip text enhancement keybinding tooltip text enhancement
P5,shiftaltr give run menu keybinding shiftaltr give run menu keybinding interaction shiftaltr give run menu
P3,move command model uus core plugin command move command model uus core plugin command misc move command model uus core plugin
P4,preference keysexperimental restore default work properly keybinding preference keysexperimental restore default work properly keybinding preference page experimental page restore default work properly
P5,show keybinding give editor keybinding show keybinding give editor keybinding preference page show keybinding give editor
P3,command handler textactionhandler properly maintain enablement delegate action
P5,shoud accept ctrl esc emac scheme keybinding shoud accept ctrl esc emac scheme
P5,keybinding window need filter keybinding keybinding window need filter
P2,keybinding selectall dont work swing widget dialog keybinding selectall doesnt work swing widget dialog
P4,move keyspreferencepage internal keybinding move keyspreferencepage internal keybinding preference page move keyspreferencepage internal
P5,command allow limit schemeselection keyspreference one command allow limit schemeselection keyspreference one keybinding prefernece page allow limit schemeselection keyspreference one
P2,default keybinding window show view keybinding default keybind window show view
P5,orgeclipseuiparteditorpartsetpartnamestr doesnt refresh tab text workbenchpart orgeclipseuiparteditorpartsetpartnamestr doesnt refresh tab text
P3,launch shortcut display file newly open workspace actionset launch shortcut display file newly open workspace
P5,error generichistoryview perspective improve error duplicate part perspective
P2,deadlock inspect value deadlock inspect value ctrlshiftus
P2,use 04240010 get orgeclipsecorecommandscommonnotdefinedexception
P4,file icon type fail update src editor window header change extension editormgmt file icon type fail update src editor window header change extension
P4,fastpartitioner cache partitioning implementation fastpartitioner cache partitioning
P3,misc simplify setup contentassistaction
P2,trim cant drag trim bar
P2,implementation remove usage deprecate javadoccompletionprocessor extension point
P1,action set accelerator cause conflict keybinding action set accelerator cause conflict
P2,enable quickdiff bring machine knee performance enable quickdiff bring machine knee
P4,drag trim item halt progress update trim drag trim item halt progress update
P2,cheatsheet user get stick skip task choice group
P2,concurrentmodificationexception workspacerootgetproject
P2,uus job serial scheduling rule create many thread job ui job serial scheduling rule create many thread
P2,editormgmt prompt saving closing part saveable still hold onto part
P2,fold code unfold fancy take projection nested code unfold need
P3,annoying autocodecompacter import declaration projection annoying autocodecompacter import declaration projection problem add import fold import
P1,cv synchronize operation mark file edit
P1,exception synchronize view needsapprovalexception synchronize view
P2,compile error foundation 10 orgeclipseuiworkbench ide compile error foundation 10 orgeclipseuiworkbench
P3,wrong window come front step
P3,photon example program doesnt run run win32 photon widget lower zorder painting top higher widget photon widget lower zorder painting top higher widget bbawt
P5,preference key give indication key sequence prefix exist key sequence keybinding preference key give indication key sequence prefix exist key sequence
P3,restore button preference keybing page useful keybinding restore button preference keybing page useful
P5,backspace delete cursor located keybinding backspace delete cursor located
P5,backspace work hilight name keybind preference page keybinding backspace work hilight name keybind preference page
P3,stack overflow jface binding keybinding stack overflow keybinding
P2,last quick diff provider give wrong result line delimiter bug misc last quick diff provider give wrong result line delimiter bug
P2,smart shifthomeend selection longer work key binding smart shifthomeend selection longer work
P1,autocomplete javadoc link reference content assist autocomplete javadoc link reference
P3,callhierarchy fill log callhierarchy fill log call hierarchy call hierarchy callhierarchy fail change java model
P1,default update policy always userexclude
P1,installcommand compare url correctly
P4,column vertical select capability enumerate capability misc enumerate capability
P1,select require pick necessary feature
P1,suspend thread show stackframe suspend thread show stackframemiss thread label
P2,error show javadebug preference page dialog error show javadebug preference page javadebug preference page validate uninitialized field preference javadebug preference page validate uninitialized field
P1,jar verification happen startup
P1,request updatecore avoid nio transferto
P2,mirror command mirror nothing one part miss
P1,callisto update site doesnt select require feature
P1,compile error foundation 10 compile error foundation 10 orgeclipseupdateuus
P1,compile error foundation 10 orgeclipseupdatecore
P1,update manifest compile foundation 10 orgeclipseupdatecore
P1,compile error foundation 10 orgeclipseupdateconfigurator update manifest compile foundation 10 orgeclipseupdateconfigurator
P1,compile error foundation 10 orgeclipseupdateuus update manifest compile foundation 10 orgeclipseupdateuus
P1,update manifest compile foundation 10 orgeclipseupdatescheduler
P3,npe mirror command
P2,swtexception workbench shut
P2,unable get value column back variable view
P1,fail populate variable view view bring top npe asynch tree viewer
P3,form control dont take default width use control tag formtext
P2,junit run junit 40 testcase work testcase contain final method
P1,update manifest compile foundation 10 orgeclipseuiform form update manifest compile foundation 10 orgeclipseuiform
P2,long delay package explorer selection change large workspace
P2,open type dialog error open exclude type
P1,exception close window datum source explorer view open
P3,help provide keyword index content eclipse doc
P3,outline popup slow os x navigation outline popup slow os x navigation ctrlo use filteredtree outline popup slow os x
P2,junit junit view can not handle ignore junit polish junit view junit view can not handle ignore junit polish junit view junit view can not handle taht want improve title junit polish junit view junit view can not handle ignore
P2,junit update junit4 41
P2,name clash link source folder nonsource folder link source folder dialog check exist project link source folder must check new folder yet exist
P4,clean infrastructure context help clean wizard clean infrastructure miss context help miss context help jdtuus
P4,snapshottest fail mac snapshot3test fail
P1,action run menu incorrectly enable startup
P2,fail serial version clean test
P2,rc2 junit 4 test finder try run abstract test class
P2,run junit 3 junit 4 test container
P2,occurrence file quick menu ctrlshiftu available binary class
P2,selection lose traverse tree
P1,intro part welcome display national language
P2,name default jdk set home
P2,leftover instruction pointer debug terminate
P2,can not collapse expand variable
P3,preference restore experimental uus key binding keybinding restore experimental uus key binding
P4,activitymgmt action invoke throgh key binding even though disabled activity keybinding activitymgmt action invoke throgh key binding even though disabled activity
P5,global action handler command issue command global action handler command issue
P1,nullpointerexception intro plugin
P2,expression view clean child expression become invalid
P3,content assist homeend work proposal popup editor focus
P2,workbenchpart limitation implementer isaveablessource
P2,code assist proposal incorrect undo content assist ccode assist proposal incorrect undo
P2,jrecontainer directly compatible mac
P2,delete 10000 file eclipse freeze
P1,compareeditorsetinput notify isaveableslifecyclelistener
P4,idea 33 content assist inside string content assist content assist inside string
P2,toggle mark occurrence shortcut broken keybinding toggle mark occurrence shortcut break
P1,workbenchpart isaveablepart2 prompt happen close perspective
P2,resourcechangedescriptionfactory contain duplicate element
P4,two conditional breakpoint location breakpoint two conditional breakpoint location
P4,conditional breakpoint cant resolve local var evaluation conditional breakpoint cant resolve local var
P4,whole word option findreplace dialog bug search text contain space findreplace show whole word unchecked disabled
P4,improve look feel filteredtree filteredtree improve look feel filteredtree graphic improve look feel filteredtree
P2,memory leak run ant debugger vm memory leak debugger
P1,cdt zip must include eplv10html noticehtml
P2,disconnect pde source locator source lookup disconnect pde source locator
P2,step keybinding work ant debugger
P2,eclipse hang delete dirty product file project
P2,possible npe javaeditoradjusthighlightrange implementation possible npe javaeditoradjusthighlightrange
P2,add library fail contribute 2 vm
P3,excessive amount permanent generation memory report vm workbench excessive amount permanent generation memory report vm
P2,navigatorsaveablesservice npe shutdown
P2,next prev work anymore search view keybinding next prev work anymore search view next prev work anymore search view
P4,orgeclipsejfacetextruleswordrule implementation need flexible syntax highlight case insensitive wordrule
P2,launchmanager keep reference last resource delta launch launchmanager keep reference last resource delta
P2,performance reopen first java editor degrade 10
P2,openquickoutlinetest performance degrade 20 performance openquickoutlinetest degrade 20
P2,jdt uus junit test fail order method reverse
P2,tvt32tct733 ar tptp context menu display correctly bidi tvt32tct733 ar tptp context menu display correctly bidi tvt32tct733 ar tptp context menu display correctly
P2,multipageeditorpartgetadapter work thread multipageeditorpartgetadapter use code require uus thread
P2,delete resource contain link resource delete link target
P3,ijavacompletionproposalcomputer corecontext initialize chance content assist ijavacompletionproposalcomputer corecontext initialize chance
P2,variable array grow parent visible viewer array grow parent visible
P3,call hierarchy add ability remove node view call hierarchy call hierarchy add ability remove node view
P4,introduce parameter allow final introduce parameter allow final refactoring introduce parameter allow final
P3,show hierarchy work outline show hierarchy work outline navigation navigation show hierarchy work outline
P4,change method refactoring doesnt add parameter overriden method javadoc change method refactoring doesnt add parameter overriden method javadoc refactoring change method signature doesnt add parameter overriden method javadoc
P2,synchronizationstatetester doesnt work common navigator model mapping synchronizationstatetester doesnt work common navigator
P2,rename method slow use big workspace
P2,breakpoint management external code hard breakpoint breakpoint management external code hard
P4,pattern text box code template look like type pattern text box code template look like type code manipulation pattern text box code template look like type preference pattern text box code template look like type
P2,view support new dynamic extension feature dynamicui view support new dynamic extension feature
P2,classnot find move m4 i0118 misc classnot find move m4 i0118
P2,project explorer error marker display correctly j2ee view commonnavigator error marker display correctly j2ee view
P2,accessibility swtcustomccombo text list component private can not extend accessible name swtcustomccombo text list component private can not extend accessible name accessibility swtcustomccombo text list component private can not extend accessible name
P2,extensionpoint hyperlinkdetector misc extensionpoint hyperlinkdetector
P2,javauiadddecoratorieditorpart iverticalrulercolumn rulersapus provide simpler way add decorator composite ruler
P2,ruler live annotate support color age addition color contributor
P2,hover fix live annotate hover size problem
P2,duplicate resource change event
P4,generate eclipse help toc javadoc html help generate eclipse help toc javadoc html
P2,smart homeend functionality surface text editor preference typing smart homeend functionality surface text editor preference
P3,bit shift operator cause parameter help appear content assist cause problem context info
P2,viewer treeviewer empty entry refreshing
P2,allow construction itextfilebuffer ifilestore urus miscapus allow construction itextfilebuffer ifilestore urus
P2,error platform user isv doc
P4,projection support folding comment within method projection support folding comment within method
P4,folding vertical ruler context menu miss collapse expand projection folding vertical ruler context menu miss collapse expand
P2,create launch configuration doesnt use select class anymore junit create launch configuration doesnt use select class anymore create launch configuration doesnt use select class anymore launch create launch configuration doesnt use select class anymore
P2,f2 display compile error info popup window hover hover f2 work error message
P2,property cant contribute property page non iadaptable
P2,external file save append unnecessary zero eof implementation external file save append unnecessary zero eof
P3,java editor preference page cut high constrast preference java editor preference page cut high constrast preference java editor preference page cut high contrast
P3,provide way download source plugin misc provide way download source plugin
P4,make findreplacedialog usable iworkbenchpart findreplaceapus make findreplacedialog usable iworkbenchpart
P4,refactoring downgrade java 5 source clean dcr refactoring downgrade java 5 source clean refactoring downgrade java 5 source
P2,tab key indent current line seem effect preference tab key indent current line seem effect
P3,revisionselectionprovider implement setselection ruler revisionselectionprovider implement setselection apiruler access diffed revision chunk information
P2,segmented view preference toolbar button preference segmented view preference toolbar button
P2,bizarre folding behavior projection bizarre folding behavior
P2,refreshing tag automatically project give error dialog repo view refreshing tag automatically project give error dialog
P4,compile time error infer type argument type missmatch infer type argument compile error reference cu scope
P5,importexport tar importexport support pax extension
P4,importexport move description wizard somewhere else
P5,import exist project dive correctly subfolder importexport import exist project search subdirectory find project importexport importexport import exist project search subdirectory find project
P2,close one several open editor prompt user save modify file misc close one several open editor prompt user save modify file workbenchpart close one several open editor prompt user save modify file misc close one several open editor prompt user save modify file
P2,step debugger lose state must select stack frame thread resume
P2,aioobe orgeclipsejdtinternaluitextbuffereddocumentscannerread implementation aioobe orgeclipsejdtinternaluitextbuffereddocumentscannerread
P2,deadlock step
P2,storagetypedelement extend bufferedcontent sync view storagetypedelement extend bufferedcontent
P5,code string concatenation back forth command design comment block command typing code string concatenation back forth command design comment block command
P3,dcr draw vertical line control flow statement misc draw vertical line control flow statement
P1,j2ee project explorer show default package import project explorer j2ee project explorer show default package import package explorer show default package import modeldelta package explorer show default package import
P4,apiencode autodetect file encode force bom save file
P5,maximize functionality tab click presentation maximize functionality tab click
P2,saveableslist unregistering part workbenchpart saveableslist unregister part
P2,keybinding editor scop action sometimes execute wrong editor
P1,jface abstracttreeviewer itemexist doesnt handle equal tree entry jface jface abstracttreeviewer itemexist doesnt handle equal tree entry viewer jface abstracttreeviewer itemexist doesnt handle equal tree entry
P2,bock status job appliedreport progress block status job appliedreport
P2,bug 128644 still sorry marker arrayindexoutofboundsexception queue viewer update
P2,api make revision selection provider accessible apiruler make revision selection provider accessible
P2,project explorer web service extension problem cp project nature instance copy project copy paste
P2,provide character match icharacterpairmatcher misc provide character match icharacterpairmatcher
P2,rulersapus enhance rulercolumn extension point rulersapus provide abstract base class rulercolumn contribution
P2,implementation stabilize bracketinsertertest
P2,push rulercolumn code abstracttexteditor apus push rulercolumn code abstracttexteditor
P3,ruler command show hide rulercolumn contribution
P3,iob content assist scrapbook content assist iob content assist scrapbook assist iob content assist scrapbook
P4,hexadecimal display byte
P2,ruler rulercolumn extension point read location attribute
P2,bug template doc
P1,enable remove diffappliertest
P1,locally delete file show team synchronization sync info locally delete file show team synchronization
P3,keybind enable even though action appear enable menu keybinding keybind enable even though action appear enable menu
P2,asynchronous model viewer viewer asynchronous model viewer
P3,smart insert typing mode break identation smart insert typing mode break identation copypaste smart insert typing mode break identation copypaste wrap line typing smart insert typing mode break identation copypaste wrap line typing autoindent handle continuation properly
P3,history bloat history history bloat
P3,convert line delimiter progress monitor checkboxtreeviewersetelement major performance problem viewer checkboxtreeviewersetelement major performance problem
P2,global setting httpsock proxy
P2,template polish template variable work
P3,content assist quick assistfix content assist processor content assist quick assistfix content assist proposal computer
P3,content assist handle import parameter type insert javadoc method reference
P3,paste comment code wrong indentation typing paste comment code wrong indentation typing space mode paste comment code wrong indentation
P3,template iteration collection generic aware 50template template iteration collection generic aware
P3,unable get document content misc unable get document content
P3,template elseif take account code formatter template template elseif take account code formatter
P3,rulersapus enhance rulercolumn extension point
P3,list suggest fix disappear quickly expand vertical ruler icon turn ruler list suggest fix disappear quickly expand vertical ruler icon turn
P3,projection add block comment fold code end file fail
P3,assertionfailederror documentlinedifferinitializationtest implementation assertionfailederror documentlinedifferinitializationtest
P3,template content assist additional info outdated improvable template template content assist additional info outdated improvable
P4,ctrlshiftspace use proposal kind setting content assist ctrlshiftspace use proposal kind setting
P4,improved support provision
P4,apus tool plan item apus tool
P4,bundlemodule development tool plan item bundlemodule development tool
P4,target provision
P4,bundle management plan item bundle management
P4,improve launch experience workbench ide improve launch experience
P4,improve serviceability errorhandle improve serviceability
P4,customization
P4,platform level proxy setting
P4,gtk printing
P4,ship finergrain component
P4,manage share setting preference manage share setting
P4,performance focus
P4,enhance launch support launching enhance launch support
P4,refactoring plan refactoring
P4,extend clean clean plan extend clean
P4,enhance annotation processing tooling
P4,compiler apus jsr 199
P4,add class file target compiler compiler add class file target compiler
P4,search base navigation workbench search base navigation
P4,support java se 6 debug feature java 16 support java se 6 debug feature
P4,generalize win32 version swt win64
P4,implement miss text editor productivity feature
P4,fully support win32 version swt vista
P4,port swt winfx wpf port swt wpf
P4,investigate background saving editor editormgmt investigate background save editor editormgmt enable background saving editor
P4,improve workbench usability
P3,improve multiinstance view management viewmgmt improve multiinstance view management
P2,jface enhancement jface jface enhancement
P4,generalize editor annotation ruler support misc generalize editor annotation ruler support
P4,adopt eclipse file system
P4,mozillum everywhere
P4,incremental plugin build
P4,adopt new uus feature workbench adopt new uus feature
P4,provide access native control
P4,improve compare
P4,custom widget apus support
P4,finish rework command key binding keybinding finish rework command key binding
P4,graphic improvement
P4,api custom debugger integration
P4,jface datum bind databinding jface datum binding
P2,viewer npe treeeditorimplactivatecelleditor
P5,modify javaeditorfolding support privateprotectedpublic folding projection modify javaeditorfolding support privateprotectedpublic folding
P3,javalangexception unexpected testelement type testid 66 null junit javalangexception unexpected testelement type testid 66 null
P2,invalidthreadaccess exception jface progressmonitordialog progress invalidthreadaccess exception jface progressmonitordialog
P2,implementation comsunmirrorutildeclaration differ sun apt
P2,quickdiff ruler disappear editor reuse ruler quickdiff ruler disappear editor reuse
P2,swt error create xmlhtmlcssjavascript editor
P2,problem view filter dialog need filter categorize marker activitymgmt problem view filter dialog need filter categorize
P2,navigatorcontentdescriptormanagerfinddescriptorsforpossiblechild slow common navigator navigatorcontentdescriptormanagerfinddescriptorsforpossiblechild slow commonnavigator navigatorcontentdescriptormanagerfinddescriptorsforpossiblechild slow
P1,ruler allow see author revision ruler
P2,problem view flash launch anything marker view update resource delta problem view flash launch anything marker marker view update resource delta problem view flash launch anything
P1,npe content assist content assist npe content assist
P2,property page show propertiesdialog property page show
P3,hoveringprojection projection hover provide getinformationpresentercontrolcreator
P1,code remove implementation revisionselectionprovider adapter code remove
P3,delete fold code require one keystroke projection delete fold code require one keystroke projection unfold code eat first keystroke
P4,typing organize import scroll noop
P3,paintingtyping ibeam decoration draw end file paintinglink mode ibeam decoration draw end file
P3,support quick diff menu contribution annotate bar ruler support quick diff menu contribution annotate bar popupmenus ext point support part input support quick diff menu contribution annotate bar command popupmenus ext point support part input support quick diff menu contribution annotate bar contribution popupmenus ext point support part input support quick diff menu contribution annotate bar
P3,allow execution unixlike pipesfilter select region misc allow execution unixlike pipesfilter select region
P4,javadoc view handle custom tag misc javadoc view handle custom tag
P3,increasingly poor performance add annotation text misc increasingly poor performance add annotation text
P2,iae ruler context menu revision show id quick diff iae ruler context menu revision show id
P3,annotation fold region render overview ruler projection annotation fold region render overview ruler projectionruler annotation type fold region render ruler
P4,viewport change delete token projection viewport change delete token
P1,maintenance stream 3 plugin version number decrease 32 release maintenance stream plugin version number decrease 32 release
P2,workingsetactionprovider write stdout
P2,arrow button display right
P2,large tool tip java editor misc large tool tip java editor
P4,encode editor need react encode property change encode dirty editor need react encode property change
P2,eclipse fail load oom errorhandle eclipse fail load oom
P4,property dialog title handle language string correctly propertiesdialog property dialog title handle language string correctly property dialog title handle language string correctly
P1,interface orgeclipsecompareinternalisavable make public
P1,class orgeclipsecompareinternalcomparenavigator make public
P1,interface orgeclipsecompareinternalinavigatable make public
P5,map add transaction like support model merge eg commit rollback
P2,adopt icu collator use new api structuredviewer implementation adopt icu collator use new api structuredviewer
P4,ability apply system level command filter current selection misc ability apply system level command filter current selection
P2,ia projection document rename file update collapse region projection ia projection document rename file update collapse region
P2,spell checking work text editor spell checker spell check work text editor spell check spell checking work text editor
P2,revisit call styledtextsetredrawboolean implementation revisit call styledtextsetredrawboolean
P3,typing add import avoid scroll caret line
P4,line number update scroll ruler line number update scroll
P4,editor status line indicate block editor derive file misc editor status line indicate block editor derive file
P1,web service wizard scale graph weird
P2,project explorer linux dnd file project explorer work commonnavigator linux dnd file project explorer work commonnavigator cant drop external file project explorer mac linux
P3,abstracttexteditor provide context menu contribute ruler column ruler abstracttexteditor provide context menu contribute ruler column
P1,assertion fail apply patch
P3,paste comment wrong use smart paste typing paste comment wrong use smart paste
P2,typing pasting space isnt convert tab
P3,misc allow navigate sticky live annotation
P1,rule sticky live annotation overview ruler update typing
P4,cant edit derive file misc cant edit derive file say
P3,able add breakpoint static initializer
P2,revision become sticky unrelated editor ruler revision become sticky unrelated editor
P2,enhancement rulercolumn extension point description misc enhancement rulercolumn extension point description
P2,popup outline tree expand show filter match navigation quick outline expand node show filter match treeviewerexpandall work navigation quick outline expand node show filter match viewer treeviewerexpandall work navigation quick outline expand node show filter match
P2,start wid 60x base eclipse 302 take approx 45 minute initial startup
P2,automatic import enhancement content assist automatic import enhancement
P2,api make jfacetextutil api
P2,implementation put html render related class one package declare other xfriend
P2,debugger popup window appear attempt debug c program
P3,navigation group category outline view
P2,search polymorphic match supertype hierarchy marked potential
P2,saxexception load project file project whose filesystem plugin fail
P2,notification change always work nested project patch provide notification change always work nested project notification change always work nested project
P5,feature request ability change perspective icon perspective feature request ability change perspective icon
P4,projectiontype command add last import fold import scroll editor
P4,cv client handle groupother file rights support groupother file rights
P4,contentdescriptionmanager want implement cache mechanism performance contentdescriptionmanager want implement cache mechanism performance hotbugrequest contentdescriptionmanager want implement cache mechanism performance contentdescriptionmanager want implement cache mechanism performance content type contentdescriptionmanager want implement cache mechanism performance
P4,javadoc view format version tag version version msic javadoc view format version tag version version
P2,stackoverflowerror extract interface extract interface stackoverflowerror extract interface
P3,retain cap replacee findreplace retain cap replacee findreplace retain cap replace
P3,content assist fully qualify identical field method proposal miss type
P2,annotationpainter repaint annotation entire document even nonvisible annotation view horizontally scroll painting annotationpainter repaint annotation entire document even nonvisible annotation view horizontally scroll
P4,update progress view lot job block uimain thread make uus sluggish minute progress update progress view lot job block uimain thread make uus sluggish minute
P2,help help index rebuilt prebuilt index ignore cascade configuration area
P2,performance issue master index view load big index file help performance issue master index view load big index file helpwebapp performance issue master index view load big index file
P2,concurrent access hashmap model concurrent access hashmap
P3,misc save participant call upon save
P2,update version numbering guideline
P2,can not edit class use open type dialog load source plugin
P3,refactor rename related class rename related class refactor refactor dcr rename related class refactor rename related class
P2,refactor text search fail find occurence preceed rename refactor text search fail find occurence preceed
P2,support custom detail view widget variable support custom detail view widget
P2,make orgeclipseuitexteditortemplatesedittemplatedialog public apus preferencesapus make orgeclipseuitexteditortemplatesedittemplatedialog public apus preferencesapus make orgeclipseuitexteditortemplatesedittemplatedialog edittemplatedialog public apus
P2,npe jobinfo progress npe jobinfo
P3,folding anonymous inner type break editor window projection folding anonymous inner type break editor window
P3,hoverflyover text max truncate size autosize hoveringapus hoverflyover text max truncate size autosize
P4,internationalization title view workbench fly internationalization title view
P2,widget close early error closing workspace workbench widget close early error closing workspace
P2,hover push f2 show tooltip description feature hover apihover push f2 show tooltip description feature hover
P2,nullpointer animationmanager progress nullpointer animationmanager
P2,memory leak abstractjavacompletionproposal due synthetic this0 field anonymous class implementation memory leak abstractjavacompletionproposal due synthetic this0 field anonymous class
P2,autobuild resume interruption job
P2,internal error move project
P5,various error log contact cv server repo view strange error permission dont allow content fetch
P5,ftp plugin can not send file uploadsourceforgenet eclipse 32 fedora 4 ftp ftp plugin can not send file uploadsourceforgenet eclipse 32 fedora 4
P2,apache package export mylar break plugin pde support nested jar match equinox pde support building nested jar
P2,copy stack trace work
P2,content assist preference page indent checkbox access restriction preference content assist preference page indent checkbox access restriction
P2,dictionary miss spell checkingpreference dictionary miss
P4,add open commandshell folder navigator view navigator add open commandshell folder navigator view
P4,allow drag file onto batfile navigatorview navigator allow drag file onto batfile navigatorview
P2,misc need official icon show whitespace tool bar action
P2,expand ruler icon dont perform action click ruler expand ruler icon dont perform action click
P3,hardcoded path make copy workspace unusable eventually corrupt original one spelling hardcoded path make copy workspace unusable eventually corrupt original one spell check hardcoded path make copy workspace unusable eventually corrupt original one
P2,spell checking enable quick fix menu
P3,viewaction editor contribution viewaction editor
P2,change persistent property resource copy change property original
P1,help remote help include relevant content
P5,show diff cv commit dialog wizard show diff cv commit dialog
P1,common navigator problem clash override nonnested action provider commonnavigator problem clash override nonnested action provider
P3,correction open quick assistant ruler icon click
P4,local history return crop contents local history tell large file version skip history local history tell large file version skip
P2,jre jre container classpath entry compute properly per project
P3,update manager keep try update eclipse
P5,change asciibinary fail cvsnt cvsnt change asciibinary fail cvsnt
P4,readonly file notification popup misc allow call validateedit time
P2,content assist50 code assist reference require static import
P2,java editor template content assist show raw html preference java editor template something break
P2,index bound cut styledtextgetoffsetatline
P5,add retry button commit resource error dialog wizard add retry button commit resource error dialog
P2,spell quick fix show multiple time new editor spell check spelling quick fix show multiple time new editor
P2,arrayindexoutofboundsexception editing source location vm arrayindexoutofboundsexception editing source location
P5,text editor reconcile word add dictionary spell check text editor reconcile word add dictionary spell check editor reconcile word ignore add dictionary
P2,expression arrayindexoutofboundsexception update child expression view
P2,spell checking property file ignore mnemonic spell check spell checking property file ignore mnemonic
P1,error report commit failure due miss commit rights longer report progress promting error job progress prompt error job
